date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:37:42	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:42%20GMT	http://gull-laravel.ui-lib.com/extrakits/lists.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/extrakits/lists.html	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:42	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:42%20GMT	http://gull-laravel.ui-lib.com/extrakits/popover.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/extrakits/popover.html	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:43	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:43%20GMT	http://gull-laravel.ui-lib.com/extrakits/tables.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/extrakits/tables.html	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:44	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:44%20GMT	http://gull-laravel.ui-lib.com/extrakits/datatables.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/extrakits/datatables.html	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:44	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:45%20GMT	http://gull-laravel.ui-lib.com/extrakits/modals.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/extrakits/modals.html	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:45	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:45%20GMT	http://gull-laravel.ui-lib.com/extrakits/nouislider.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/extrakits/nouislider.html	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:46	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:46%20GMT	http://gull-laravel.ui-lib.com/extrakits/tabs.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/extrakits/tabs.html	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:47	900/900	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2008%20Dec%202018%2022:31:30%20GMT	http://gull-laravel.ui-lib.com/assets/js/cropper.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/cropper.script.js	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:47	7715/7715	---MCZ	200	added ('OK')	text/css	date:Sat,%2015%20Dec%202018%2023:01:54%20GMT	http://gull-laravel.ui-lib.com/assets/styles/vendor/ladda-themeless.min.css	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/vendor/ladda-themeless.min.css	(from http://gull-laravel.ui-lib.com/extrakits/laddaButton)
08:37:48	35983/35983	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2004%20Dec%202018%2019:00:40%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/cropper.min.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/cropper.min.js	(from http://gull-laravel.ui-lib.com/extrakits/imageCroper)
08:37:48	4123/4123	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2021:27:30%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/spin.min.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/spin.min.js	(from http://gull-laravel.ui-lib.com/extrakits/laddaButton)
08:37:48	3194/3194	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2021:24:44%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/ladda.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/ladda.js	(from http://gull-laravel.ui-lib.com/extrakits/laddaButton)
08:37:48	497/497	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2022:11:56%20GMT	http://gull-laravel.ui-lib.com/assets/js/ladda.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/ladda.script.js	(from http://gull-laravel.ui-lib.com/extrakits/laddaButton)
08:37:49	9604/9604	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Dec%202018%2008:05:16%20GMT	http://gull-laravel.ui-lib.com/assets/styles/vendor/toastr.css	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/vendor/toastr.css	(from http://gull-laravel.ui-lib.com/extrakits/toastr)
08:37:49	7766/7766	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2004:37:10%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/toastr.min.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/toastr.min.js	(from http://gull-laravel.ui-lib.com/extrakits/toastr)
08:37:49	6557/6557	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Dec%202018%2007:49:48%20GMT	http://gull-laravel.ui-lib.com/assets/js/toastr.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/toastr.script.js	(from http://gull-laravel.ui-lib.com/extrakits/toastr)
08:37:50	13987/13987	---MCZ	200	added ('OK')	text/css	date:Mon,%2003%20Dec%202018%2020:38:32%20GMT	http://gull-laravel.ui-lib.com/assets/styles/vendor/sweetalert2.min.css	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/vendor/sweetalert2.min.css	(from http://gull-laravel.ui-lib.com/extrakits/sweetAlert)
08:37:50	4192/4192	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2003%20Dec%202018%2022:31:42%20GMT	http://gull-laravel.ui-lib.com/assets/js/sweetalert.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/sweetalert.script.js	(from http://gull-laravel.ui-lib.com/extrakits/sweetAlert)
08:37:51	16126/16126	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Dec%202018%2019:54:32%20GMT	http://gull-laravel.ui-lib.com/assets/styles/vendor/hopscotch.css	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/vendor/hopscotch.css	(from http://gull-laravel.ui-lib.com/extrakits/tour)
08:37:51	20352/20352	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2003%20Dec%202018%2019:57:34%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/sweetalert2.min.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/sweetalert2.min.js	(from http://gull-laravel.ui-lib.com/extrakits/sweetAlert)
08:37:51	752/752	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2000:48:12%20GMT	http://gull-laravel.ui-lib.com/assets/js/hopscotch.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/hopscotch.script.js	(from http://gull-laravel.ui-lib.com/extrakits/tour)
08:37:52	13120/13120	---MCZ	200	added ('OK')	text/css	date:Tue,%2018%20Dec%202018%2018:29:00%20GMT	http://gull-laravel.ui-lib.com/assets/styles/vendor/dropzone.min.css	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/vendor/dropzone.min.css	(from http://gull-laravel.ui-lib.com/extrakits/upload)
08:37:52	35733/35733	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2017%20Dec%202018%2000:48:12%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/hopscotch.min.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/hopscotch.min.js	(from http://gull-laravel.ui-lib.com/extrakits/tour)
08:37:52	1621/1621	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Dec%202018%2020:26:06%20GMT	http://gull-laravel.ui-lib.com/assets/js/dropzone.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/dropzone.script.js	(from http://gull-laravel.ui-lib.com/extrakits/upload)
08:37:53	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:53%20GMT	http://gull-laravel.ui-lib.com/uikits/accordion.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/accordion-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:37:53	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:54%20GMT	http://gull-laravel.ui-lib.com/uikits/alerts.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/alerts-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:37:54	73482/73482	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2023%20Dec%202018%2002:00:58%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/dropzone.min.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/dropzone.min.js	(from http://gull-laravel.ui-lib.com/extrakits/upload)
08:37:54	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:54%20GMT	http://gull-laravel.ui-lib.com/uikits/buttons.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/buttons-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:37:56	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:55%20GMT	http://gull-laravel.ui-lib.com/uikits/badges.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/badges-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:37:57	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:57%20GMT	http://gull-laravel.ui-lib.com/uikits/carousel.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/carousel-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:37:59	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:58%20GMT	http://gull-laravel.ui-lib.com/uikits/lists.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/lists-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:37:59	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:37:59%20GMT	http://gull-laravel.ui-lib.com/uikits/popover.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/popover-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:38:01	3253938/3253938	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Dec%202018%2006:16:14%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/datatables.min.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/datatables.min.js	(from http://gull-laravel.ui-lib.com/datatables/basic-tables)
08:38:01	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:00%20GMT	http://gull-laravel.ui-lib.com/uikits/tables.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/tables-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:38:02	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:02%20GMT	http://gull-laravel.ui-lib.com/uikits/datatables.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/datatables.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:38:02	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:02%20GMT	http://gull-laravel.ui-lib.com/uikits/modals.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/modals-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:38:03	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:03%20GMT	http://gull-laravel.ui-lib.com/uikits/nouislider.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/nouislider-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:38:03	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:04%20GMT	http://gull-laravel.ui-lib.com/uikits/tabs.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/uikits/tabs-2.html	(from http://gull-laravel.ui-lib.com/uikits/alerts)
08:38:05	7160/7160	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2031%20Dec%202018%2021:52:52%20GMT	http://gull-laravel.ui-lib.com/assets/js/es5/card.metrics.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/es5/card.metrics.script.js	(from http://gull-laravel.ui-lib.com/uikits/cards-metrics)
08:38:06	389/389	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Dec%202018%2021:20:36%20GMT	http://gull-laravel.ui-lib.com/assets/js/carousel.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/carousel.script.js	(from http://gull-laravel.ui-lib.com/uikits/carousel)
08:38:07	195/195	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Dec%202018%2020:30:36%20GMT	http://gull-laravel.ui-lib.com/assets/js/tooltip.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/tooltip.script.js	(from http://gull-laravel.ui-lib.com/uikits/tooltip)
08:38:07	1952/1952	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2003%20Jan%202019%2022:42:42%20GMT	http://gull-laravel.ui-lib.com/assets/js/modal.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/modal.script.js	(from http://gull-laravel.ui-lib.com/uikits/modals)
08:38:07	4801/4801	---MCZ	200	added ('OK')	text/css	date:Mon,%2003%20Dec%202018%2020:57:14%20GMT	http://gull-laravel.ui-lib.com/assets/styles/vendor/nuslider.min.css	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/vendor/nuslider.min.css	(from http://gull-laravel.ui-lib.com/uikits/NoUislider)
08:38:09	19297/19297	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Dec%202018%2020:28:12%20GMT	http://gull-laravel.ui-lib.com/assets/js/nuslider.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/nuslider.script.js	(from http://gull-laravel.ui-lib.com/uikits/NoUislider)
08:38:09	35367/35367	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2008%20Dec%202018%2022:30:38%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/nuslider.min.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/nuslider.min.js	(from http://gull-laravel.ui-lib.com/uikits/NoUislider)
08:38:10	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:10%20GMT	http://gull-laravel.ui-lib.com/sessions/signin.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/sessions/signin-2.html	(from http://gull-laravel.ui-lib.com/sessions/signUp)
08:38:10	51731/51731	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202018%2020:25:54%20GMT	http://gull-laravel.ui-lib.com/assets/images/products/iphone-1.jpg	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/images/products/iphone-1.jpg	(from http://gull-laravel.ui-lib.com/uikits/carousel)
08:38:11	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:11%20GMT	http://gull-laravel.ui-lib.com/others/accordion.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/accordion.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:12	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:12%20GMT	http://gull-laravel.ui-lib.com/others/alerts.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/alerts.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:12	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:13%20GMT	http://gull-laravel.ui-lib.com/others/buttons.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/buttons.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:13	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:13%20GMT	http://gull-laravel.ui-lib.com/others/badges.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/badges.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:14	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:14%20GMT	http://gull-laravel.ui-lib.com/others/carousel.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/carousel.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:14	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:15%20GMT	http://gull-laravel.ui-lib.com/others/lists.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/lists.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:15	48605/48605	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202018%2020:25:54%20GMT	http://gull-laravel.ui-lib.com/assets/images/photo-long-3.jpg	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/images/photo-long-3.jpg	(from http://gull-laravel.ui-lib.com/sessions/signUp)
08:38:15	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:15%20GMT	http://gull-laravel.ui-lib.com/others/popover.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/popover.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:16	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:16%20GMT	http://gull-laravel.ui-lib.com/others/tables.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/tables.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:17	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:17%20GMT	http://gull-laravel.ui-lib.com/others/datatables.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/datatables.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:17	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:17%20GMT	http://gull-laravel.ui-lib.com/others/modals.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/modals.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:18	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:18%20GMT	http://gull-laravel.ui-lib.com/others/nouislider.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/nouislider.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:19	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:19%20GMT	http://gull-laravel.ui-lib.com/others/tabs.html	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/others/tabs.html	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:22	237821/237821	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202018%2020:25:54%20GMT	http://gull-laravel.ui-lib.com/assets/images/photo-wide-3.jpg	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/images/photo-wide-3.jpg	(from http://gull-laravel.ui-lib.com/uikits/cards)
08:38:22	1681/1681	---MCZ	200	added ('OK')	text/css	date:Sat,%2015%20Dec%202018%2023:01:54%20GMT	http://gull-laravel.ui-lib.com/assets/styles/vendor/pickadate/classic.css	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/vendor/pickadate/classic.css	(from http://gull-laravel.ui-lib.com/apps/invoice)
08:38:22	4218/4218	---MCZ	200	added ('OK')	text/css	date:Sat,%2015%20Dec%202018%2023:01:54%20GMT	http://gull-laravel.ui-lib.com/assets/styles/vendor/pickadate/classic.date.css	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/vendor/pickadate/classic.date.css	(from http://gull-laravel.ui-lib.com/apps/invoice)
08:38:22	27773/27773	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202018%2020:25:54%20GMT	http://gull-laravel.ui-lib.com/assets/images/products/watch-1.jpg	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/images/products/watch-1.jpg	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:23	8174/8174	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Apr%202015%2005:56:36%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/pickadate/picker.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/pickadate/picker.js	(from http://gull-laravel.ui-lib.com/apps/invoice)
08:38:24	47202/47202	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202018%2020:25:54%20GMT	http://gull-laravel.ui-lib.com/assets/images/products/iphone-2.jpg	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/images/products/iphone-2.jpg	(from http://gull-laravel.ui-lib.com/others/user-profile)
08:38:24	153/153	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2013%20Dec%202018%2021:29:24%20GMT	http://gull-laravel.ui-lib.com/assets/js/invoice.script.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/invoice.script.js	(from http://gull-laravel.ui-lib.com/apps/invoice)
08:38:24	12787/12787	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Apr%202015%2005:56:36%20GMT	http://gull-laravel.ui-lib.com/assets/js/vendor/pickadate/picker.date.js	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/js/vendor/pickadate/picker.date.js	(from http://gull-laravel.ui-lib.com/apps/invoice)
08:38:24	10357/10357	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Jan%202019%2001:38:24%20GMT	http://gull-laravel.ui-lib.com/assets/styles/img/tour/cross.png	C:/xampp/htdocs/Admin/Admin/gull-laravel.ui-lib.com/assets/styles/img/tour/cross.png	(from http://gull-laravel.ui-lib.com/assets/styles/vendor/hopscotch.css)
